"","ENCFF012JXJ","ENCFF014RBU","ENCFF027VZK","ENCFF030NYG","ENCFF048JKT","ENCFF066XDW","ENCFF083KVY","ENCFF100ERQ","ENCFF103IOJ","ENCFF116EXQ","ENCFF127GYQ","ENCFF166OZW","ENCFF195PBG","ENCFF199FYD","ENCFF199WGD","ENCFF215YWS","ENCFF261ZWR","ENCFF303TVZ","ENCFF305ICK","ENCFF306SRV","ENCFF328QLX","ENCFF332PGQ","ENCFF339KUO","ENCFF341HWZ","ENCFF372DRC","ENCFF391DVL","ENCFF394DLH","ENCFF414JLN","ENCFF433PFN","ENCFF455YHJ","ENCFF461FGJ","ENCFF490VYC","ENCFF492YMU","ENCFF534CKB","ENCFF556JBS","ENCFF556PIY","ENCFF557HJB","ENCFF609KOY","ENCFF632MBO","ENCFF677KJB","ENCFF689AXJ","ENCFF710VEH","ENCFF711OSR","ENCFF721SDD","ENCFF761MGJ","ENCFF807AKG","ENCFF817QHW","ENCFF833FTF","ENCFF868VSY","ENCFF909FRA","ENCFF931XAL","ENCFF939TZS","ENCFF967ACD","ENCFF976ZVG"
"-110","0.7794318","0.5380496","0.5700702","0.6973229","0.7350982","0.7962796","0.8155978","0.6738296","0.6854144","0.5494729","0.3489707","0.5883603","0.7679273","0.6835849","0.7859219","0.6803629","0.5366122","0.8199792","0.4533582","0.5566036","0.5096192","0.7765350","0.7018034","0.8700918","0.7956947","0.6000172","0.6793130","0.8521739","0.8337014","0.4004771","0.7414168","0.6634187","0.6580536","0.6336962","0.8177198","0.6261557","0.8393392","0.5624611","0.6316255","0.7209770","0.4376037","0.5897412","0.8142198","0.5118254","0.6334021","0.6900185","0.8370965","0.5778622","0.5867935","0.5250076","0.8947878","0.4140485","0.7139233","0.8755037"
"-109","0.7802565","0.5390361","0.5698036","0.6987586","0.7354488","0.7971830","0.8166931","0.6745971","0.6870291","0.5493459","0.3491776","0.5887298","0.7683406","0.6849532","0.7878592","0.6819637","0.5372048","0.8199792","0.4536692","0.5579053","0.5099288","0.7779429","0.7023114","0.8704825","0.7972603","0.6002324","0.6802816","0.8539130","0.8345848","0.3983567","0.7418514","0.6633697","0.6587640","0.6345406","0.8189560","0.6266917","0.8399188","0.5623956","0.6316255","0.7206678","0.4377546","0.5910476","0.8142198","0.5120868","0.6325773","0.6910632","0.8371955","0.5786958","0.5875409","0.5250076","0.8959504","0.4140485","0.7149219","0.8761400"
"-108","0.7805039","0.5405862","0.5701146","0.7001942","0.7345722","0.7975526","0.8181719","0.6757483","0.6872982","0.5506160","0.3491259","0.5889607","0.7677206","0.6857656","0.7875363","0.6824973","0.5370355","0.8194589","0.4531509","0.5588645","0.5104595","0.7793508","0.7032427","0.8708732","0.7972603","0.6016530","0.6811320","0.8565217","0.8350265","0.3986218","0.7431551","0.6645449","0.6573433","0.6344803","0.8190934","0.6264237","0.8410782","0.5623956","0.6312716","0.7222136","0.4388109","0.5920561","0.8150151","0.5126094","0.6334021","0.6917497","0.8379877","0.5795783","0.5886234","0.5250586","0.8965317","0.4138143","0.7155426","0.8759279"
"-107","0.7815760","0.5403044","0.5706034","0.7013766","0.7356241","0.7976758","0.8187743","0.6761320","0.6867600","0.5517592","0.3491259","0.5891917","0.7677206","0.6864925","0.7872134","0.6830309","0.5365276","0.8220604","0.4540837","0.5601206","0.5106806","0.7795855","0.7043857","0.8712639","0.7976517","0.6027722","0.6826912","0.8608696","0.8354682","0.3972966","0.7431551","0.6654262","0.6576097","0.6350834","0.8192308","0.6270937","0.8415612","0.5630505","0.6302982","0.7231411","0.4392636","0.5926749","0.8150151","0.5128708","0.6321649","0.6924064","0.8379877","0.5806815","0.5894482","0.5255679","0.8975005","0.4133165","0.7159474","0.8763521"
"-106","0.7824420","0.5410090","0.5708256","0.7020522","0.7354488","0.7982096","0.8193220","0.6776669","0.6867600","0.5529023","0.3489707","0.5897460","0.7683406","0.6876897","0.7891508","0.6835646","0.5369508","0.8225806","0.4544983","0.5615365","0.5112998","0.7798983","0.7060367","0.8714593","0.7993477","0.6041927","0.6834944","0.8608696","0.8367933","0.3965015","0.7448935","0.6664055","0.6572545","0.6357770","0.8200549","0.6257537","0.8416578","0.5635417","0.6304752","0.7242232","0.4403199","0.5934084","0.8151742","0.5118254","0.6334021","0.6931825","0.8380867","0.5820299","0.5900925","0.5259244","0.8984693","0.4132287","0.7164602","0.8763521"
"-105","0.7831430","0.5410090","0.5706923","0.7028123","0.7357994","0.7983739","0.8199244","0.6768995","0.6867600","0.5527753","0.3492811","0.5905312","0.7693738","0.6890153","0.7894737","0.6835646","0.5358503","0.8241415","0.4533582","0.5627013","0.5115652","0.7806805","0.7066717","0.8724360","0.8001305","0.6052258","0.6846047","0.8608696","0.8374558","0.3959714","0.7431551","0.6664545","0.6577872","0.6367721","0.8204670","0.6264237","0.8422375","0.5638364","0.6302097","0.7263874","0.4397163","0.5943251","0.8151742","0.5119561","0.6334021","0.6936302","0.8380867","0.5831576","0.5908142","0.5267393","0.8986630","0.4134044","0.7175397","0.8761400"
"-104","0.7835553","0.5400225","0.5708700","0.7037412","0.7380785","0.7986613","0.8206364","0.6768995","0.6881055","0.5517592","0.3492811","0.5909931","0.7699938","0.6902125","0.7888279","0.6840982","0.5365276","0.8236212","0.4533582","0.5636376","0.5116094","0.7803676","0.7080687","0.8730221","0.8013046","0.6064741","0.6856441","0.8652174","0.8398852","0.3951763","0.7444589","0.6657690","0.6583200","0.6375562","0.8214286","0.6281656","0.8423341","0.5640656","0.6318025","0.7271603","0.4415271","0.5952878","0.8151742","0.5119561","0.6350515","0.6944660","0.8381858","0.5839421","0.5916905","0.5267393","0.8996319","0.4131409","0.7187272","0.8767762"
"-103","0.7841326","0.5398816","0.5710922","0.7039946","0.7382539","0.7995237","0.8216222","0.6765157","0.6894510","0.5526483","0.3488156","0.5915935","0.7691672","0.6917518","0.7888279","0.6848986","0.5371201","0.8246618","0.4543947","0.5642999","0.5118748","0.7800548","0.7097198","0.8739988","0.8018265","0.6078516","0.6868489","0.8652174","0.8412102","0.3951763","0.7453281","0.6661607","0.6578760","0.6380990","0.8229396","0.6287016","0.8432036","0.5646223","0.6323334","0.7304066","0.4413762","0.5961587","0.8148561","0.5131321","0.6350515","0.6942869","0.8389780","0.5856582","0.5929019","0.5273505","0.8994381","0.4129945","0.7202386","0.8774125"
"-102","0.7843800","0.5401635","0.5707811","0.7055147","0.7387798","0.7999343","0.8225533","0.6761320","0.6891819","0.5526483","0.3489707","0.5922864","0.7691672","0.6922649","0.7901195","0.6846318","0.5366122","0.8257024","0.4554312","0.5653504","0.5121843","0.7812280","0.7113284","0.8745849","0.8024788","0.6090999","0.6881718","0.8669565","0.8416519","0.3943811","0.7448935","0.6666014","0.6576097","0.6392147","0.8241758","0.6295056","0.8438798","0.5645241","0.6333068","0.7314886","0.4416780","0.5972588","0.8150151","0.5135241","0.6321649","0.6956600","0.8393741","0.5868350","0.5942679","0.5275033","0.8998256","0.4129066","0.7217769","0.8772004"
"-101","0.7852460","0.5410090","0.5712699","0.7070349","0.7422861","0.8005913","0.8232652","0.6784344","0.6886437","0.5535374","0.3491259","0.5933487","0.7697871","0.6932911","0.7920568","0.6846318","0.5364429","0.8267430","0.4553275","0.5661498","0.5124939","0.7814627","0.7127678","0.8739988","0.8026093","0.6097026","0.6895419","0.8660870","0.8418728","0.3935860","0.7466319","0.6669931","0.6575209","0.6410543","0.8240385","0.6309795","0.8442663","0.5645568","0.6341032","0.7316432","0.4400181","0.5983819","0.8153332","0.5124788","0.6358763","0.6961375","0.8399683","0.5883795","0.5944483","0.5270449","0.9011819","0.4128773","0.7230184","0.8767762"
"-100","0.7858645","0.5424183","0.5715809","0.7086395","0.7433380","0.8004681","0.8231009","0.6784344","0.6897201","0.5545535","0.3487638","0.5942263","0.7697871","0.6952153","0.7920568","0.6848986","0.5369508","0.8251821","0.4566750","0.5671546","0.5124055","0.7812280","0.7138684","0.8745849","0.8039139","0.6116396","0.6909830","0.8660870","0.8425353","0.3925258","0.7479357","0.6687558","0.6590304","0.6422002","0.8251374","0.6316495","0.8444595","0.5648515","0.6341917","0.7321070","0.4409235","0.5995966","0.8153332","0.5126094","0.6387629","0.6968838","0.8401664","0.5891395","0.5954277","0.5280636","0.9021507","0.4136679","0.7241519","0.8772004"
"-99","0.7864006","0.5427001","0.5715809","0.7112575","0.7452665","0.8011252","0.8236486","0.6784344","0.6905274","0.5551886","0.3480914","0.5942263","0.7704071","0.6963270","0.7939942","0.6856990","0.5374587","0.8257024","0.4562604","0.5683879","0.5124055","0.7811498","0.7152231","0.8759523","0.8048271","0.6131462","0.6921641","0.8652174","0.8436396","0.3906706","0.7496741","0.6688048","0.6589416","0.6426525","0.8254121","0.6313815","0.8454256","0.5652444","0.6340147","0.7342711","0.4406217","0.6003300","0.8153332","0.5135241","0.6387629","0.6977195","0.8411567","0.5900711","0.5961236","0.5274524","0.9025383","0.4144292","0.7253664","0.8780488"
"-98","0.7868129","0.5443912","0.5724251","0.7116798","0.7461431","0.8012894","0.8237581","0.6792018","0.6907966","0.5553156","0.3480914","0.5950115","0.7720603","0.6981229","0.7956087","0.6872999","0.5381360","0.8288241","0.4557421","0.5693927","0.5123170","0.7820102","0.7165778","0.8749756","0.8050881","0.6144807","0.6936524","0.8660870","0.8429770","0.3904055","0.7509778","0.6694903","0.6586752","0.6436477","0.8262363","0.6307115","0.8461984","0.5651462","0.6341917","0.7362807","0.4397163","0.6018427","0.8154923","0.5135241","0.6391753","0.6986449","0.8415528","0.5907085","0.5970257","0.5277580","0.9038946","0.4144585","0.7265539","0.8772004"
"-97","0.7878438","0.5442503","0.5726473","0.7118487","0.7482468","0.8019875","0.8242511","0.6784344","0.6907966","0.5563318","0.3479363","0.5956582","0.7712337","0.6992346","0.7994834","0.6881003","0.5374587","0.8293444","0.4569859","0.5704204","0.5126708","0.7828706","0.7169588","0.8761477","0.8056099","0.6156859","0.6950698","0.8652174","0.8431979","0.3893453","0.7531508","0.6696372","0.6588528","0.6443111","0.8269231","0.6321854","0.8468747","0.5650480","0.6354305","0.7373628","0.4394145","0.6027366","0.8154923","0.5132628","0.6371134","0.6994508","0.8428402","0.5918117","0.5981340","0.5282164","0.9062197","0.4146341","0.7274984","0.8788971"
"-96","0.7889572","0.5449549","0.5732694","0.7126087","0.7507013","0.8026445","0.8251821","0.6772832","0.6905274","0.5564588","0.3477294","0.5957506","0.7722670","0.7009022","0.8014207","0.6886339","0.5374587","0.8298647","0.4563640","0.5712198","0.5131131","0.7832616","0.7186944","0.8769291","0.8071755","0.6171925","0.6962037","0.8626087","0.8445230","0.3898754","0.7566276","0.6707634","0.6585864","0.6448539","0.8273352","0.6327214","0.8469713","0.5648842","0.6361384","0.7378266","0.4397163","0.6038367","0.8159695","0.5124788","0.6362887","0.7000478","0.8428402","0.5927924","0.5989587","0.5298971","0.9069948","0.4148391","0.7288209","0.8803818"
"-95","0.7901117","0.5456595","0.5733582","0.7139600","0.7524544","0.8033837","0.8256750","0.6784344","0.6916039","0.5578560","0.3484535","0.5961201","0.7726803","0.7017146","0.8014207","0.6889007","0.5377973","0.8314256","0.4560531","0.5724302","0.5133342","0.7836527","0.7207264","0.8777105","0.8082192","0.6184409","0.6975030","0.8678261","0.8447438","0.3893453","0.7561930","0.6717426","0.6592080","0.6461808","0.8277473","0.6331234","0.8473577","0.5657684","0.6368463","0.7384449","0.4398672","0.6051890","0.8161285","0.5130014","0.6362887","0.7008238","0.8433353","0.5941162","0.5998093","0.5298971","0.9073823","0.4146049","0.7300623","0.8812301"
"-94","0.7906890","0.5473506","0.5738914","0.7146356","0.7552595","0.8038765","0.8262227","0.6761320","0.6907966","0.5573479","0.3478846","0.5968591","0.7728870","0.7032967","0.8027123","0.6883671","0.5381360","0.8335068","0.4572968","0.5734122","0.5126266","0.7839656","0.7212768","0.8781012","0.8086106","0.6197753","0.6985661","0.8678261","0.8445230","0.3877551","0.7570621","0.6721833","0.6592968","0.6465728","0.8277473","0.6335254","0.8479374","0.5664233","0.6372002","0.7395270","0.4389618","0.6066558","0.8161285","0.5131321","0.6379381","0.7018685","0.8442266","0.5955626","0.5999124","0.5302536","0.9087386","0.4139900","0.7319245","0.8818664"
"-93","0.7913076","0.5480552","0.5737137","0.7157335","0.7556101","0.8044103","0.8270442","0.6765157","0.6910657","0.5572209","0.3478846","0.5966282","0.7730936","0.7051353","0.8020665","0.6894344","0.5382206","0.8335068","0.4576078","0.5744856","0.5126266","0.7841220","0.7222928","0.8786872","0.8095238","0.6207223","0.7002433","0.8695652","0.8443021","0.3882852","0.7583659","0.6733585","0.6588528","0.6479901","0.8277473","0.6341954","0.8483238","0.5668162","0.6378197","0.7410728","0.4391127","0.6079393","0.8178782","0.5140468","0.6375258","0.7023163","0.8450188","0.5970581","0.6013042","0.5320363","0.9099012","0.4149269","0.7332200","0.8820785"
"-92","0.7916787","0.5493236","0.5733582","0.7175914","0.7585905","0.8053959","0.8285229","0.6757483","0.6913348","0.5577289","0.3472639","0.5972748","0.7739202","0.7062898","0.8036810","0.6891676","0.5379666","0.8361082","0.4575041","0.5755818","0.5124497","0.7849824","0.7238168","0.8798593","0.8105675","0.6210667","0.7017080","0.8713043","0.8454064","0.3882852","0.7548892","0.6746315","0.6585864","0.6493773","0.8281593","0.6343294","0.8492899","0.5674384","0.6374657","0.7427732","0.4392636","0.6091082","0.8183553","0.5153535","0.6350515","0.7030924","0.8454149","0.5982103","0.6020774","0.5321381","0.9114513","0.4148684","0.7346504","0.8835631"
"-91","0.7922560","0.5490417","0.5735804","0.7189427","0.7596424","0.8058886","0.8294540","0.6772832","0.6932185","0.5596342","0.3473156","0.5983372","0.7743335","0.7072733","0.8052954","0.6915688","0.5388978","0.8345473","0.4575041","0.5767465","0.5126266","0.7856864","0.7250445","0.8814222","0.8110894","0.6223150","0.7029600","0.8713043","0.8454064","0.3888153","0.7557584","0.6755129","0.6592968","0.6502820","0.8291209","0.6347313","0.8498696","0.5675038","0.6375542","0.7444736","0.4388109","0.6107126","0.8191506","0.5162681","0.6346392","0.7035998","0.8458111","0.5991419","0.6033661","0.5323928","0.9135826","0.4150148","0.7362157","0.8854719"
"-90","0.7930395","0.5503100","0.5737137","0.7202094","0.7610449","0.8062582","0.8300564","0.6776669","0.6940258","0.5611584","0.3473156","0.5987991","0.7749535","0.7087698","0.8078786","0.6913020","0.5394057","0.8350676","0.4588516","0.5776144","0.5129362","0.7864685","0.7263568","0.8818129","0.8122635","0.6235633","0.7043065","0.8721739","0.8438604","0.3893453","0.7583659","0.6763943","0.6601847","0.6508248","0.8291209","0.6358033","0.8506425","0.5681915","0.6379081","0.7447828","0.4374528","0.6122940","0.8189916","0.5171828","0.6338144","0.7043460","0.8468013","0.6005393","0.6054537","0.5330040","0.9147452","0.4149562","0.7372412","0.8854719"
"-89","0.7934518","0.5494645","0.5741136","0.7220674","0.7629734","0.8067920","0.8306041","0.6792018","0.6940258","0.5611584","0.3463846","0.5996305","0.7755735","0.7104374","0.8098160","0.6915688","0.5402523","0.8361082","0.4589552","0.5785735","0.5128035","0.7875636","0.7277115","0.8835710","0.8130463","0.6245104","0.7055350","0.8721739","0.8438604","0.3890803","0.7596697","0.6771287","0.6600959","0.6519405","0.8295330","0.6362053","0.8510289","0.5688464","0.6387045","0.7461741","0.4376037","0.6135546","0.8189916","0.5179668","0.6367010","0.7055698","0.8473955","0.6017161","0.6065363","0.5329021","0.9159078","0.4147805","0.7391034","0.8865323"
"-88","0.7937817","0.5504510","0.5749134","0.7239253","0.7645512","0.8071206","0.8321376","0.6799693","0.6956405","0.5606503","0.3466949","0.5991686","0.7768134","0.7116774","0.8111075","0.6921025","0.5394904","0.8366285","0.4597844","0.5793044","0.5124497","0.7881111","0.7291931","0.8835710","0.8151337","0.6256726","0.7070705","0.8704348","0.8445230","0.3874901","0.7605389","0.6779611","0.6600071","0.6523627","0.8299451","0.6372772","0.8519950","0.5691738","0.6380851","0.7488020","0.4373019","0.6150902","0.8191506","0.5177055","0.6395876","0.7062862","0.8480887","0.6028684","0.6072837","0.5337680","0.9170703","0.4147805","0.7402100","0.8861082"
"-87","0.7940703","0.5496054","0.5745135","0.7251921","0.7654278","0.8074080","0.8326305","0.6795856","0.6961787","0.5607773","0.3465398","0.6001386","0.7772267","0.7131312","0.8117533","0.6923693","0.5394904","0.8361082","0.4606136","0.5805604","0.5116536","0.7888150","0.7308865","0.8837664","0.8159165","0.6263613","0.7084406","0.8721739","0.8451855","0.3877551","0.7614081","0.6785487","0.6609838","0.6532071","0.8306319","0.6383492","0.8519950","0.5697305","0.6377312","0.7498841","0.4376037","0.6166946","0.8205822","0.5167908","0.6404124","0.7072115","0.8477916","0.6042167","0.6080827","0.5335133","0.9168766","0.4143413","0.7418293","0.8865323"
"-86","0.7941941","0.5501691","0.5743802","0.7258677","0.7677069","0.8085989","0.8329591","0.6803530","0.6975242","0.5624286","0.3476259","0.6003695","0.7792932","0.7144567","0.8120762","0.6937033","0.5397443","0.8371488","0.4609245","0.5816567","0.5120959","0.7889715","0.7322411","0.8847431","0.8159165","0.6276527","0.7096218","0.8721739","0.8451855","0.3866949","0.7622773","0.6789404","0.6608063","0.6538102","0.8314560","0.6391532","0.8524780","0.5695668","0.6372002","0.7514299","0.4374528","0.6182531","0.8196278","0.5177055","0.6416495","0.7081070","0.8483858","0.6055406","0.6087013","0.5340735","0.9172641","0.4145756","0.7434486","0.8875928"
"-85","0.7949363","0.5514374","0.5746912","0.7269656","0.7689341","0.8096666","0.8336163","0.6807368","0.6980624","0.5626826","0.3474708","0.6012933","0.7794999","0.7164237","0.8143365","0.6937033","0.5405062","0.8371488","0.4607172","0.5824560","0.5123612","0.7891279","0.7338498","0.8845478","0.8168297","0.6291163","0.7109447","0.8730435","0.8451855","0.3853697","0.7631465","0.6798218","0.6599183","0.6546546","0.8317308","0.6399571","0.8521882","0.5696650","0.6377312","0.7537486","0.4371510","0.6198116","0.8199459","0.5171828","0.6445361","0.7086144","0.8485839","0.6069380","0.6100930","0.5352450","0.9176516","0.4145756","0.7449059","0.8873807"
"-84","0.7952662","0.5511556","0.5745579","0.7279791","0.7717391","0.8098308","0.8341640","0.6818880","0.6988698","0.5617935","0.3473673","0.6012471","0.7809465","0.7175781","0.8153051","0.6947705","0.5401676","0.8381894","0.4605100","0.5837121","0.5123612","0.7902229","0.7352468","0.8865013","0.8189172","0.6298911","0.7127637","0.8730435","0.8451855","0.3845746","0.7635811","0.6796749","0.6599183","0.6556497","0.8328297","0.6412971","0.8528645","0.5701889","0.6381736","0.7556036","0.4377546","0.6220119","0.8215365","0.5177055","0.6449485","0.7096591","0.8487819","0.6090954","0.6113560","0.5354487","0.9184267","0.4148977","0.7459585","0.8888653"
"-83","0.7960084","0.5503100","0.5745135","0.7289925","0.7727910","0.8107342","0.8351498","0.6830391","0.6991389","0.5611584","0.3474191","0.6020323","0.7832197","0.7190319","0.8172425","0.6942369","0.5400830","0.8366285","0.4599917","0.5847398","0.5123170","0.7917873","0.7367708","0.8874780","0.8204827","0.6312255","0.7141575","0.8756522","0.8460689","0.3824543","0.7657540","0.6802135","0.6597407","0.6559211","0.8339286","0.6430390","0.8534441","0.5700907","0.6388815","0.7569949","0.4379055","0.6237996","0.8215365","0.5191428","0.6461856","0.7106441","0.8493761","0.6108850","0.6126704","0.5359071","0.9184267","0.4152783","0.7474698","0.8895016"
"-82","0.7962558","0.5504510","0.5746468","0.7298370","0.7741935","0.8112681","0.8361356","0.6838066","0.6986006","0.5615394","0.3480397","0.6025404","0.7830130","0.7199299","0.8178883","0.6945037","0.5406755","0.8381894","0.4603027","0.5856076","0.5118305","0.7926476","0.7378715","0.8880641","0.8217873","0.6319143","0.7155513","0.8782609","0.8465106","0.3829844","0.7670578","0.6812417","0.6592080","0.6571877","0.8348901","0.6446469","0.8525746","0.5699597","0.6396779","0.7583861","0.4377546","0.6252894","0.8223318","0.5186201","0.6478351","0.7110620","0.8485839","0.6123805","0.6132890","0.5358562","0.9188142","0.4154540","0.7485494","0.8905620"
